cgid	median
cg24035245	0.679827912
cg05951084	0.216411317
cg24996565	0.216823138
cg26810939	0.546541027
cg06433023	0.709789542
cg26514961	0.684208395
cg22964926	0.728364789
cg03499234	0.152158126
cg07675998	0.597723986
cg11714320	0.4401536
cg03759001	0.623577755
cg11083416	0.064235594
cg21108085	0.5410998
cg01927745	0.665884691
cg08101036	0.275862136
cg09382127	0.384196341
cg05848579	0.75952637
cg03368099	0.535011477
cg03256090	0.209417254
cg25233685	0.20419612
cg07832111	0.688935412
cg00146756	0.400563933
cg27423838	0.48401563
cg17661717	0.717350349
cg20561863	0.200671586
cg03653726	0.901139642
cg06728252	0.33679433
cg27624327	0.683849367
cg06436854	0.126114837
cg00644317	0.485096503
cg10375078	0.075705428
cg17092985	0.58900407
cg09156207	0.600725491
cg04004158	0.420135701
cg19457237	0.555716564
cg16646024	0.249218795
cg16845701	0.528603943
cg09899185	0.233331531
cg24740868	0.480772591
cg07340025	0.230824114
cg08622757	0.189237594
cg12107530	0.932229575
cg01071459	0.506238457
cg12519676	0.649335304
cg11465213	0.598517802
cg04122815	0.22264206
cg27326113	0.644200599
cg11337945	0.114661798
cg07009284	0.674269442
cg06815950	0.628603632
cg09737314	0.343576048
cg26075184	0.452271071
cg09066326	0.263616959
cg12557114	0.842794543
cg04771946	0.252440846
cg20170223	0.548038062
cg18193094	0.373933176
cg23525438	0.311071981
cg18064927	0.250757674
cg05949331	0.83883939
cg21752469	0.268163318
cg24039697	0.173180383
cg07204874	0.553357144
cg06644655	0.933850976
cg04148089	0.832110798
cg13781678	0.468844005
cg18881778	0.326801843
cg12101498	0.38561576
cg07892597	0.530392509
cg04343927	0.43940889
cg26400275	0.395589624
cg16793394	0.211512444
cg21414842	0.754757641
cg01152019	0.59947916
cg11023900	0.130961272
cg06743703	0.22945049
cg21216015	0.619143253
cg00779056	0.630989816
cg08186005	0.780168793
cg01681847	0.464130848
cg19219778	0.681052207
cg01081168	0.697495114
cg17699214	0.566330967
cg00848594	0.61798749
cg26869412	0.898280808
cg26297005	0.680261746
cg00096328	0.501163771
cg19938436	0.610514717
cg09661951	0.28943224
cg10214640	0.578536594
cg22403469	0.820105042
cg06070263	0.532764435
cg06795233	0.559707586
cg11436025	0.955552133
cg22557091	0.157763948
cg03067367	0.712769863
cg23320499	0.406677457
cg18924324	0.064756754
cg24749362	0.461707379
cg23546474	0.217249107
cg27129755	0.814961154
cg10169241	0.284855325
cg11504078	0.667025681
cg24466738	0.588438845
cg18855674	0.40959026
cg02693607	0.290778506
cg13796250	0.536736313
cg13672078	0.194303896
cg24870729	0.649704022
cg00835745	0.354278986
cg17611686	0.237031583
cg02495310	0.3010234
cg00611227	0.801723663
cg19267551	0.522737633
cg10179569	0.586068125
cg08863830	0.567750645
cg15979348	0.623650328
cg05862356	0.166488136
cg09225449	0.219244628
cg04236178	0.564685883
cg14577373	0.748819768
cg19316407	0.532933284
cg26805263	0.443713096
cg06420834	0.529514918
cg16434331	0.371822006
cg21245684	0.518577791
cg02627455	0.706634556
cg07908237	0.496211907
cg09942546	0.398014387
cg11282828	0.767767997
cg19432993	0.442734229
cg01055868	0.776047239
cg07126783	0.60686293
cg09678971	0.167163311
cg25947945	0.464132006
cg11279838	0.468951258
cg19457477	0.267467064
cg25278663	0.561897058
cg12114200	0.558159545
cg25960090	0.467691853
cg27416847	0.609940654
cg25560696	0.318565591
cg22348992	0.867029668
cg02897974	0.566659886
cg18321548	0.266656313
cg07127888	0.288553313
cg15414638	0.13114888
cg09548390	0.515849672
cg04122873	0.205660595
cg02481934	0.292436768
cg13333800	0.519065904
cg11560589	0.748009773
cg08254359	0.599832622
cg14166701	0.620992757
cg12608565	0.183825883
cg00036011	0.0956195
cg14014955	0.44781947
cg05894801	0.405699497
cg20560283	0.205394905
cg13394491	0.753578397
cg07209071	0.633290201
cg22626683	0.513719078
cg01156295	0.627829293
cg01500431	0.88942753
cg09907068	0.620834475
cg22374940	0.165170012
cg03457729	0.568943019
cg14325153	0.526937243
cg20258698	0.539480014
cg15786205	0.481697784
cg25588792	0.669966385
cg20060108	0.608809446
cg07921371	0.335763753
cg08610862	0.26452483
cg22366088	0.127572177
cg06179152	0.266552136
cg24555089	0.884813405
cg07056644	0.20172389
cg07336350	0.70054697
cg08274637	0.62279251
cg23958704	0.292152924
cg11928275	0.314267009
cg18126442	0.355325253
cg12613618	0.359017942
cg08135406	0.586456313
cg13474848	0.742648919
cg07206676	0.892562492
cg00146928	0.519950473
cg04018288	0.187299839
cg06993307	0.249819037
cg11666770	0.588719214
cg19389372	0.379835705
cg10966582	0.322418893
cg17815049	0.407908109
cg17694351	0.432336696
cg26968498	0.552514976
cg19263868	0.673677945
cg01140660	0.794220277
cg13163833	0.546467528
cg07229767	0.466810898
cg08217388	0.424655199
cg13718418	0.594619451
cg16265717	0.300963636
cg13736514	0.495154656
cg18045515	0.465806527
cg19118904	0.843118839
cg11683663	0.931655004
cg02352281	0.644137915
cg18401367	0.14733069
cg03049691	0.214950524
cg06514699	0.6904156
cg26349474	0.509581074
cg04021372	0.460773818
cg14448169	0.160238277
cg08546690	0.483891353
cg16718263	0.208119902
cg00226831	0.565854559
cg13607709	0.36812529
cg04184716	0.503905046
cg22666103	0.531136792
cg16226866	0.642689578
cg08284263	0.566864469
cg01347682	0.108382596
cg25319656	0.66494335
cg18011916	0.281215114
cg23280506	0.360599849
cg14143723	0.416728233
cg10803871	0.640485619
cg01733904	0.642297058
cg14898623	0.185720846
cg00049440	0.153424814
cg01331772	0.52120323
cg24324985	0.214050003
cg18084609	0.503749035
cg13969788	0.393144859
cg09251600	0.842991661
cg03510349	0.210673921
cg06376520	0.541478919
cg15624813	0.332353707
cg04561727	0.337067251
cg03127558	0.823274912
cg06679334	0.192156594
cg07152605	0.729906716
cg23462772	0.441695197
cg22462010	0.116627719
cg02712224	0.199039747
cg26987928	0.654701512
cg03402369	0.49825089
cg20972294	0.562823244
cg01946401	0.694813521
cg09141835	0.641150277
cg05388880	0.432011429
cg00714672	0.772156227
cg12910087	0.66519678
cg22027471	0.576172337
cg11641102	0.37874002
cg10504392	0.225446017
cg07586008	0.45023279
cg23986590	0.411718551
cg22289155	0.491324403
cg27152208	0.592237395
cg02542817	0.49365907
cg16937268	0.305717024
cg09301200	0.870892452
cg10107434	0.178268514
cg00687306	0.229332286
cg18755798	0.533239396
cg04150100	0.491757035
cg24641186	0.314570339
cg17421417	0.638702068
cg19092981	0.800908811
cg11178337	0.580851303
cg00522231	0.837771597
cg24312283	0.293043439
cg20740711	0.346891504
cg00449767	0.373378444
cg07197785	0.234234907
cg22158650	0.186417935
cg10389936	0.450600745
cg04578090	0.506194747
cg05406088	0.47971061
cg03432241	0.494863954
cg04961235	0.320299491
cg04537567	0.044322845
cg26542218	0.238357892
cg13496270	0.343154905
cg01263942	0.525848683
cg17022548	0.636816135
cg07441518	0.216184454
cg03291755	0.499522483
cg06001205	0.673016044
cg06678678	0.210128177
cg27137258	0.479650617
cg18196829	0.788841209
cg00095859	0.446341673
cg07754999	0.213557658
cg21858614	0.154947841
cg22730864	0.677117913
cg05854694	0.55707186
cg22700015	0.590680504
cg05676622	0.886223065
cg25174438	0.222607204
cg02857760	0.738344334
cg06234051	0.843386867
cg16309876	0.303654501
cg10825710	0.667570972
cg17219660	0.524822647
cg07462756	0.510552512
cg17485021	0.091172839
cg24001710	0.268348906
cg12744859	0.642590216
cg11316517	0.563437018
cg12544191	0.268631971
cg07733851	0.171353681
cg06677089	0.711125937
cg20621313	0.522474497
cg21204530	0.431379858
cg05179645	0.681552489
cg09261793	0.704790779
cg02624905	0.280865861
cg18115040	0.090991731
cg15720089	0.664249356
cg21514612	0.444608283
cg14021133	0.369701179
cg24373253	0.471521528
cg16250868	0.430034674
cg15214448	0.516880142
cg03591606	0.075924117
cg24411961	0.589299926
cg00682734	0.306881601
cg02400773	0.729795549
cg13935009	0.465905606
cg22022580	0.502853927
cg16739441	0.479277975
cg16752592	0.428457641
cg02626129	0.059038548
cg09128529	0.583127748
cg19391924	0.758067508
cg08443605	0.305861249
cg08555653	0.36634943
cg10022248	0.488025537
cg03463523	0.351068012
cg21138550	0.578083184
cg13702536	0.323350344
cg11309462	0.580084873
cg27190385	0.213898596
cg11394600	0.595385289
cg00952054	0.51931277
cg23654401	0.493130759
cg03018931	0.663893234
cg15719652	0.767408272
cg24630957	0.568351226
cg16306259	0.707711196
cg26522157	0.481100294
cg14940165	0.394687596
cg06096336	0.449484143
cg09522018	0.328829905
cg18740429	0.498094144
cg09491944	0.732788921
cg05036656	0.279296057
cg18536118	0.561009025
cg03179291	0.452382476
cg19808205	0.212704018
cg05279513	0.291147419
cg04540383	0.142722937
cg26437009	0.547543237
cg15569292	0.640615654
cg05492170	0.553873538
cg15812753	0.431147817
cg09339818	0.163939292
cg10037894	0.403724733
cg12559208	0.233052002
cg13412754	0.378974935
cg04367345	0.228818928
cg09140778	0.062508775
cg12333160	0.453988343
cg07080050	0.230005085
cg17306261	0.073273388
cg10292154	0.068086005
cg18107697	0.371518529
cg21696827	0.770260597
cg23501228	0.76570756
cg02852025	0.42815363
cg06537526	0.536174193
cg20504791	0.465463176
cg03773809	0.39763693
cg03564793	0.527468844
cg19913626	0.492510711
cg05257086	0.811611159
cg21725878	0.745027301
cg24833737	0.656928885
cg20617957	0.308139663
cg17008486	0.699719115
cg14841540	0.451619953
cg18560936	0.492620872
cg26736232	0.624098923
cg03188000	0.3263109
cg23279355	0.212123065
cg09645818	0.675111202
cg00795900	0.292634081
cg00505001	0.181359294
cg04761722	0.270776024
cg22340475	0.534996647
cg01178680	0.661865094
cg00469814	0.831038374
cg18850127	0.417691283
cg07380200	0.503729303
cg07593205	0.610213574
cg11230435	0.357580646
cg10113526	0.361799364
cg12760869	0.454328457
cg03495084	0.386361657
cg09313482	0.438716026
cg06476438	0.488547917
cg10660256	0.409657663
cg04362586	0.726716853
cg11932072	0.591851469
cg01872593	0.505089265
cg17980404	0.286436711
cg09166091	0.318919493
cg11815473	0.484543988
cg25032595	0.206065828
cg22395765	0.384182992
cg19638477	0.286193364
cg25020073	0.622548128
cg20740157	0.183203894
cg04590790	0.64594596
cg19467964	0.530899439
cg06596991	0.15204224
cg16793199	0.675236211
cg10142436	0.671677524
cg01169021	0.49068442
cg09075515	0.501365855
cg01990910	0.839011783
cg11619961	0.573288491
cg03171003	0.340535706
cg20342432	0.590983062
cg18586886	0.045388169
cg03388789	0.575639236
cg12918421	0.509053914
cg26348614	0.525917752
cg23874437	0.592947146
cg09257635	0.779125467
cg21474774	0.548162045
cg13070763	0.309124236
cg08416194	0.179837441
cg19575372	0.136068053
cg07128416	0.629089692
cg05516271	0.761050216
cg10171357	0.716703247
cg05021743	0.12601073
cg21721825	0.403791906
cg16956686	0.760610743
cg24211976	0.508577983
cg10502118	0.144363658
cg10965131	0.403301637
cg14270687	0.290074229
cg06273075	0.332486928
cg26872907	0.199209369
cg10772263	0.666508404
cg13736376	0.353021932
cg22932808	0.253967308
cg27621721	0.535502591
cg12710531	0.835832405
cg20152309	0.504068033
cg27232866	0.0527078
cg13476854	0.300682562
cg23866687	0.201194364
cg03947814	0.383535107
cg26733846	0.589218028
cg12304520	0.531766153
cg26917828	0.697933883
cg12243980	0.878096095
cg07376381	0.401768645
cg19076425	0.741910742
cg03137071	0.58076734
cg21851534	0.41022184
cg16342115	0.455515042
cg10854092	0.517342273
cg24974365	0.427191899
cg15979937	0.789291837
cg13491462	0.122815276
cg17579154	0.792012168
cg24597774	0.715184455
cg04609245	0.274264826
cg21502834	0.374126473
cg20340346	0.821396438
cg27408541	0.470007944
cg12021814	0.49325699
cg19916659	0.249567817
cg04851639	0.56206508
cg27654945	0.689610989
cg25946059	0.243080499
cg14987431	0.46789399
cg24902920	0.559508349
cg01603973	0.173218518
cg10329418	0.462034805
cg19106932	0.312396735
cg16006349	0.311157103
cg24933060	0.458494098
cg10777461	0.675771649
cg10958362	0.262733099
cg24995678	0.71837159
cg06127316	0.563788913
cg25481160	0.508005404
cg24927890	0.530633103
cg05361489	0.377692765
cg02561771	0.498329872
cg00774005	0.527745563
cg13912311	0.327310618
cg16528345	0.774471431
cg14391923	0.492418907
cg20326248	0.803615288
cg23336695	0.595434044
cg15334372	0.656105548
cg21952115	0.451334426
cg27616039	0.708497156
cg03972751	0.533940557
cg19092343	0.642221544
cg11565786	0.559471625
cg23936766	0.423433709
cg01649611	0.287604661
cg21207636	0.792681548
cg07094915	0.310499198
cg04197086	0.493488
cg01489756	0.767379798
cg17311132	0.623155517
cg21911930	0.678972511
cg10890302	0.439211396
cg02501410	0.477168749
cg22697034	0.796625284
cg02404377	0.621542445
cg26894278	0.507885549
cg23057870	0.472178778
cg15066837	0.566785441
cg02394701	0.627492843
cg23707540	0.305602854
cg15575538	0.590293375
cg03218584	0.607983996
cg03638781	0.501935508
cg05772155	0.237038425
cg24435747	0.604209882
cg02213103	0.188881518
cg21865150	0.360605436
cg08381620	0.548204822
cg03591690	0.514237689
cg22870775	0.225412327
cg15876825	0.725176221
cg20927731	0.220111768
cg04086531	0.643143065
cg02093902	0.574068815
cg10359460	0.7138223
cg17656763	0.54526677
cg15515258	0.221257152
cg04420309	0.060404639
cg24895142	0.249606348
cg23261107	0.34120883
cg05886546	0.559353386
cg14557064	0.761773307
cg23248357	0.073997536
cg19518093	0.576657898
cg17453840	0.490754266
cg04457069	0.317278738
cg00698771	0.704308867
cg18527574	0.780022293
cg11011512	0.650404796
cg24722577	0.493509663
cg01042948	0.724629109
cg11801524	0.550428915
cg02369450	0.930203018
cg08761443	0.662816823
cg07243366	0.733894192
cg19317211	0.090848252
cg05650559	0.675521227
cg26913248	0.472034879
cg07349208	0.136905565
cg02044895	0.626927662
cg03871460	0.308576346
cg09262230	0.572243716
cg18459152	0.620344219
cg11369736	0.522789913
cg00400827	0.636900489
cg24683222	0.726065634
cg26434983	0.315816275
cg20663376	0.175441367
cg26758986	0.309356405
cg17615115	0.592165981
cg26143452	0.570601137
cg12638731	0.303767539
cg07156249	0.494199976
cg03681926	0.482391541
cg13356455	0.562073412
cg17342132	0.448092536
cg14414903	0.362458563
cg21617353	0.419605949
cg18183624	0.678253716
cg17819635	0.353805478
cg26021246	0.087085815
cg15552843	0.282451037
cg21775245	0.493762346
cg21185289	0.020563327
cg20228731	0.509559254
cg18183671	0.543146558
cg10248279	0.695578093
cg15118447	0.401642811
cg22534374	0.691934008
cg08887742	0.639162678
cg13265740	0.572958905
cg04177251	0.571735159
cg20455854	0.236003196
cg05626259	0.336467656
cg15786900	0.429799214
cg26828599	0.724543897
cg20824989	0.074436826
cg13246026	0.50071193
cg08971667	0.530871718
cg08473330	0.364780115
cg19940312	0.468391873
cg26109154	0.762926337
cg14215472	0.209909603
cg06965072	0.500555896
cg05033239	0.138598006
cg21453378	0.783851704
cg03222323	0.226842179
cg18109320	0.237865906
cg22328837	0.680140155
cg11608390	0.353111305
cg13897388	0.518021305
cg16170767	0.341425195
cg21182108	0.52430498
cg14772884	0.741624108
cg16511229	0.726867995
cg25736251	0.744145464
cg16357434	0.629193853
cg05649077	0.417768366
cg05991009	0.599353401
cg12560020	0.269062912
cg19204131	0.274131167
cg12058490	0.647853038
cg25527494	0.1141469
cg14003693	0.762262663
cg18664869	0.133281869
cg23416081	0.427523876
cg18371052	0.358028573
cg21317965	0.307409087
cg16937769	0.498328841
cg20038493	0.398094248
cg15742818	0.79954645
cg21210232	0.405262929
cg02551743	0.706609914
cg06083506	0.615420144
cg03191794	0.771267678
cg07470694	0.827694161
cg09545579	0.458595407
cg22222413	0.290424857
cg08500417	0.596568138
cg16184495	0.495006086
cg07440264	0.539883651
cg21718735	0.453759568
cg24479859	0.523346222
cg25296103	0.414860515
cg09731996	0.496387768
cg07837078	0.491797962
cg08420572	0.353241827
cg02711397	0.103677119
cg22807732	0.520749923
cg07838270	0.785534721
cg00268185	0.193693646
cg02656871	0.720070362
cg04408104	0.231246019
cg03168029	0.546953199
cg24681125	0.604023404
cg20549346	0.737957833
cg27260684	0.695100516
cg08787837	0.208123295
cg20088245	0.561645617
cg19876672	0.203062788
cg06738242	0.382485855
cg17749509	0.755824822
cg16973098	0.268561175
cg22648135	0.335444633
cg15724256	0.270571297
cg15571405	0.239880373
cg14448830	0.189413674
cg05766896	0.599094576
cg22346461	0.454872282
cg10966876	0.419973028
cg23101649	0.732422394
cg02155658	0.403749019
cg03031988	0.355776914
cg16141740	0.28671463
cg10028823	0.61181205
cg02820836	0.222790002
cg16675758	0.445346694
cg24122498	0.174440833
cg05130482	0.549081176
cg22798707	0.217268544
cg14067761	0.322905857
cg18803147	0.689816062
cg11401986	0.517975497
cg04295144	0.36583768
cg12546582	0.728078795
cg07323648	0.149957668
cg06309788	0.31326736
cg06938601	0.486902991
cg10884288	0.03791215
cg11601252	0.127178014
cg25129097	0.707929188
cg16725225	0.581510666
cg19987356	0.865798447
cg20185461	0.366025543
cg02644510	0.096768394
cg07745671	0.664723351
cg25090972	0.134275988
cg05550420	0.339244834
cg00751021	0.238143709
cg05222995	0.652483601
cg03877420	0.379682489
